report_id,timestamp,source,user_handle,state,district,latitude,longitude,text,event_type,severity,source_credibility,label_is_fake,near_dup_of
e591c919,2026-05-28 06:58:00,whatsapp_forward,@user33550,Rajasthan,Jaisalmer,26.89455,70.86067,Just saw a heatwave hit Jaisalmer - power supply flickering in our area. #StaySafe,heatwave,severe,0.31,0,
c689b4f0,2026-09-05 23:40:00,twitter,@user92667,Jammu and Kashmir,Jammu,32.74415,74.81759,"Abhi Jammu mein heavy rainfall shuru hua, log ghar ke andar hi hain. #Cyclone",rainfall,moderate,0.54,0,
f4fc3c5e,2026-09-02 17:04:00,whatsapp_forward,@user9163,Odisha,Sambalpur,21.50663,83.97758,"School closed today in Sambalpur because of flooding, notice came in this morning. #WeatherAlert #Cyclone #Flood",flood,severe,0.24,0,
147ae68b,2026-09-05 13:07:00,instagram,@IMDWeather_Alt,Uttarakhand,Rudraprayag,30.26326,78.98443,"IMD had warned about this — heavy rainfall now active over Rudraprayag, Uttarakhand. #Flood",rainfall,severe,0.39,0,
17b0c130,2026-09-06 21:39:00,news_wire,@CitizenReporterIN,Bihar,Patna,25.60474,85.15468,"Heavy heavy rainfall reported in Patna, Bihar right now. Roads getting waterlogged near main market. #HeatWave",rainfall,moderate,0.86,0,
95167cb1,2026-09-02 09:08:00,twitter,@CitizenReporterIN,Chhattisgarh,Raigarh,21.8848,83.38362,"Heavy flooding reported in Raigarh, Chhattisgarh right now. Roads getting waterlogged near main market. #WeatherAlert #DustStorm",flood,severe,0.59,0,de28e42b
b63e9fe7,2026-09-03 15:26:00,twitter,@user21287,West Bengal,Malda,24.9797,88.16201,"Malda experiencing heavy rainfall since morning, visibility very low on the highway. #IMD #ColdWave #RainAlert",rainfall,moderate,0.54,0,
b187e99b,2026-09-05 15:53:00,citizen_app,@user89142,Uttarakhand,Rudraprayag,30.3113,78.94258,NDRF teams reportedly moving into Rudraprayag as heavy rainfall worsens. #IMD #Flood #RainAlert,rainfall,severe,0.75,0,
d46e3531,2026-09-03 18:25:00,whatsapp_forward,@user5629,Madhya Pradesh,Rewa,24.5464,81.31975,"Heavy heavy rainfall reported in Rewa, Madhya Pradesh right now. Roads getting waterlogged near main market. #Monsoon2026 #HeatWave #StaySafe",rainfall,severe,0.27,0,
f45c8c9a,2026-09-07 16:02:00,twitter,@user93280,Assam,Dibrugarh,27.51494,94.89778,"IMD had warned about this — flooding now active over Dibrugarh, Assam. #RainAlert #Cyclone #Monsoon2026",flood,moderate,0.59,0,2f9f2412
87cd1e76,2026-09-03 16:30:00,facebook,@user64527,Madhya Pradesh,Bhopal,23.27417,77.44232,Farmers in Bhopal worried as heavy rainfall continues for the third day. #ColdWave,rainfall,severe,0.42,0,
d5e2a845,2026-09-01 18:21:00,facebook,@user29221,Delhi,New Delhi,28.62889,77.21349,"IMD had warned about this — heavy rainfall now active over New Delhi, Delhi. #Flood",rainfall,moderate,0.54,0,
5f8db723,2026-09-02 22:32:00,twitter,@user67535,Chhattisgarh,Korba,22.35116,82.76654,"Citizen report: flooding in Korba. Water level rising near the river bank, please avoid the area. #StaySafe",flood,severe,0.56,0,
b239d2e5,2026-01-14 07:59:00,whatsapp_forward,@user4033,Punjab,Amritsar,31.60338,74.90635,"Amritsar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #IMD #HeatWave",cold_wave,moderate,0.28,0,
7ff216f2,2026-05-30 10:43:00,whatsapp_forward,@user69618,Uttar Pradesh,Jhansi,25.46982,78.58876,Farmers in Jhansi worried as a heatwave continues for the third day. #Cyclone #IMD #Monsoon2026,heatwave,moderate,0.33,0,b38fa2c5
16833617,2026-09-04 06:32:00,news_wire,@NDRFHQ_Watch,Jharkhand,Jamshedpur,22.78263,86.17511,Farmers in Jamshedpur worried as heavy rainfall continues for the third day. #Monsoon2026 #StaySafe,rainfall,moderate,0.88,0,
0fb9d20c,2026-09-02 22:53:00,facebook,@user70013,Chhattisgarh,Raigarh,21.89603,83.36765,"IMD had warned about this — flooding now active over Raigarh, Chhattisgarh. #StaySafe",flood,severe,0.36,0,
caf8e95a,2026-09-01 16:23:00,citizen_app,@user33007,Uttar Pradesh,Kanpur,26.40995,80.29854,"Heavy heavy rainfall reported in Kanpur, Uttar Pradesh right now. Roads getting waterlogged near main market. #IMD #HeatWave",rainfall,moderate,0.76,0,
dc3b1f75,2026-09-05 19:49:00,instagram,@user93161,Rajasthan,Kota,25.22856,75.82387,"Update from Kota: heavy rainfall continuing, local authorities have issued an advisory. #Monsoon2026 #IMD #Cyclone",rainfall,moderate,0.43,0,
a04e6409,2026-09-03 11:32:00,instagram,@user90220,Madhya Pradesh,Rewa,24.51581,81.33882,"Rewa ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #Monsoon2026",rainfall,severe,0.43,0,
1e7cb764,2026-09-02 14:29:00,whatsapp_forward,@user8456,Chhattisgarh,Raipur,21.24538,81.62649,"IMD had warned about this — flooding now active over Raipur, Chhattisgarh. #IMD #DustStorm #WeatherAlert",flood,severe,0.22,0,
004ecf46,2026-05-28 17:24:00,citizen_app,@user58852,Rajasthan,Jaisalmer,26.91053,70.92186,"School closed today in Jaisalmer because of a heatwave, notice came in this morning. #DustStorm",heatwave,severe,0.73,0,
8774b3fe,2026-09-01 13:12:00,whatsapp_forward,@user60600,Uttar Pradesh,Kanpur,26.42351,80.31817,"Citizen report: heavy rainfall in Kanpur. Water level rising near the river bank, please avoid the area. #ColdWave",rainfall,moderate,0.17,0,3962e94b
bf952106,2026-06-02 05:13:00,instagram,@user3248,Rajasthan,Bikaner,28.01136,73.32,Just saw a dust storm hit Bikaner - power supply flickering in our area. #WeatherAlert #RainAlert #DustStorm,dust_storm,moderate,0.42,0,
83a94c64,2026-09-07 17:22:00,facebook,@user28886,Assam,Dibrugarh,27.50574,94.89092,"Abhi Dibrugarh mein flooding shuru hua, log ghar ke andar hi hain. #Cyclone #HeatWave",flood,moderate,0.47,0,
78684c10,2026-09-02 21:23:00,whatsapp_forward,@NDRFHQ_Watch,Chhattisgarh,Raigarh,21.91441,83.4279,Farmers in Raigarh worried as flooding continues for the third day. #ColdWave,flood,severe,0.19,0,de28e42b
8dc237c5,2026-09-05 20:24:00,instagram,@DistrictAdmin_Official,Jammu and Kashmir,Jammu,32.75584,74.86027,Just saw heavy rainfall hit Jammu - power supply flickering in our area. #RainAlert #StaySafe #Flood,rainfall,moderate,0.51,0,
71b8a063,2026-09-02 11:18:00,citizen_app,@user7265,Chhattisgarh,Korba,22.39808,82.73166,Farmers in Korba worried as flooding continues for the third day. #HeatWave #IMD,flood,severe,0.82,0,
2153b6af,2026-09-02 09:48:00,whatsapp_forward,@user8770,Odisha,Keonjhar,21.63939,85.54854,NDRF teams reportedly moving into Keonjhar as flooding worsens. #StaySafe #WeatherAlert,flood,severe,0.35,0,
06cae155,2026-09-07 21:40:00,citizen_app,@user59973,Assam,Guwahati,26.12547,91.73144,"School closed today in Guwahati because of flooding, notice came in this morning. #Cyclone #Flood #StaySafe",flood,moderate,0.78,0,6bc60906
d4d93ec3,2026-09-05 20:09:00,twitter,@user1113,Jammu and Kashmir,Udhampur,32.94844,75.10193,"Udhampur ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #Monsoon2026 #IMD",rainfall,moderate,0.64,0,
9da14032,2026-09-02 14:29:00,whatsapp_forward,@IMDWeather_Alt,Chhattisgarh,Jashpur,22.9027,84.1398,"IMD had warned about this — flooding now active over Jashpur, Chhattisgarh. #RainAlert #ColdWave",flood,severe,0.18,0,
9e17b1b0,2026-09-01 10:29:00,whatsapp_forward,@user84886,Delhi,New Delhi,28.63092,77.22918,NDRF teams reportedly moving into New Delhi as heavy rainfall worsens. #Flood #StaySafe #RainAlert,rainfall,moderate,0.29,0,c8f18eec
3aa65c26,2026-07-21 17:40:00,whatsapp_forward,@user36903,Unverified,Patna,25.57982,85.09069,"100% confirmed Patna bridge collapsed due to flooding, hundreds missing (unverified forward) #DustStorm #RainAlert",flood,unverified,0.46,1,
afb8da20,2026-05-28 11:59:00,twitter,@user92620,Rajasthan,Bikaner,28.06533,73.34884,"Citizen report: a heatwave in Bikaner. Water level rising near the river bank, please avoid the area. #HeatWave",heatwave,severe,0.51,0,
ac6464fe,2026-09-01 07:43:00,twitter,@user53923,Delhi,Rohini,28.79144,77.05961,"Rohini experiencing heavy rainfall since morning, visibility very low on the highway. #WeatherAlert",rainfall,moderate,0.47,0,
ded0034a,2026-05-30 11:45:00,instagram,@user87155,Uttar Pradesh,Banda,25.43453,80.31112,"Update from Banda: a heatwave continuing, local authorities have issued an advisory. #RainAlert #WeatherAlert #HeatWave",heatwave,moderate,0.48,0,
9d6f7acc,2026-09-04 18:51:00,instagram,@user31305,Jharkhand,Dhanbad,23.83049,86.41479,"School closed today in Dhanbad because of heavy rainfall, notice came in this morning. #HeatWave #IMD",rainfall,moderate,0.51,0,
912697c7,2026-09-03 15:33:00,twitter,@user25100,West Bengal,Howrah,22.63866,88.27329,"Howrah flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Monsoon2026 #StaySafe",rainfall,moderate,0.08,1,
d0a8d2f2,2026-09-02 19:28:00,citizen_app,@user80928,Chhattisgarh,Raipur,21.20759,81.58995,"Raipur experiencing flooding since morning, visibility very low on the highway. #Flood #IMD #RainAlert",flood,severe,0.68,0,
265436e7,2026-09-02 09:53:00,twitter,@user9908,Odisha,Balasore,21.53992,86.93409,"Heavy flooding reported in Balasore, Odisha right now. Roads getting waterlogged near main market. #ColdWave",flood,severe,0.59,0,da9df0cb
69816bb0,2026-09-05 19:11:00,instagram,@user18878,Rajasthan,Kota,25.20135,75.83687,"Heavy heavy rainfall reported in Kota, Rajasthan right now. Roads getting waterlogged near main market. #Flood #RainAlert",rainfall,moderate,0.44,0,
2e82ca39,2026-09-05 19:06:00,news_wire,@CitizenReporterIN,Jammu and Kashmir,Jammu,32.69641,74.88284,"Abhi Jammu mein heavy rainfall shuru hua, log ghar ke andar hi hain. #WeatherAlert",rainfall,moderate,0.86,0,
3f8e12e2,2026-09-01 23:19:00,news_wire,@IMDWeather_Alt,Uttar Pradesh,Meerut,28.94103,77.70557,"Heavy heavy rainfall reported in Meerut, Uttar Pradesh right now. Roads getting waterlogged near main market. #Flood",rainfall,moderate,0.99,0,71b19b7e
8bccfa58,2026-05-30 14:53:00,twitter,@user90126,Uttar Pradesh,Prayagraj,25.45217,81.85538,Farmers in Prayagraj worried as a heatwave continues for the third day. #DustStorm #Flood,heatwave,moderate,0.54,0,
395961c2,2026-09-01 15:15:00,instagram,@user18154,Delhi,Rohini,28.75895,77.06844,NDRF teams reportedly moving into Rohini as heavy rainfall worsens. #DustStorm #HeatWave #RainAlert,rainfall,moderate,0.48,0,
a7e3eac9,2026-09-02 10:08:00,instagram,@user65004,Odisha,Balasore,21.51268,86.90743,"School closed today in Balasore because of flooding, notice came in this morning. #Flood #DustStorm",flood,severe,0.39,0,
142ea3c7,2026-05-30 09:36:00,news_wire,@DistrictAdmin_Official,Uttar Pradesh,Banda,25.48611,80.30369,"Citizen report: a heatwave in Banda. Water level rising near the river bank, please avoid the area. #IMD",heatwave,moderate,0.93,0,
917d441c,2026-09-05 23:11:00,whatsapp_forward,@user16826,Rajasthan,Jaipur,26.9026,75.74938,"Update from Jaipur: heavy rainfall continuing, local authorities have issued an advisory. #RainAlert #IMD",rainfall,moderate,0.2,0,
9ec1a71c,2026-01-16 06:13:00,whatsapp_forward,@DistrictAdmin_Official,Haryana,Karnal,29.71925,76.96474,Just saw a cold wave hit Karnal - power supply flickering in our area. #WeatherAlert #Cyclone #Monsoon2026,cold_wave,moderate,0.24,0,
48746fc0,2026-08-23 20:20:00,facebook,@user97029,Unverified,Jaipur,26.86916,75.74025,"URGENT: dam near Jaipur about to burst, everyone evacuate NOW, forward to everyone you know #WeatherAlert",cold_wave,unverified,0.16,1,
99271d0c,2026-09-07 19:30:00,whatsapp_forward,@DistrictAdmin_Official,Assam,Guwahati,26.16562,91.69914,Farmers in Guwahati worried as flooding continues for the third day. #RainAlert,flood,moderate,0.34,0,
6e3226c2,2026-09-03 11:49:00,twitter,@user69569,Madhya Pradesh,Satna,24.62238,80.79397,"School closed today in Satna because of heavy rainfall, notice came in this morning. #Cyclone",rainfall,severe,0.64,0,
10f16f54,2026-09-05 14:12:00,instagram,@NDRFHQ_Watch,Maharashtra,Margao,15.31246,73.96814,"Update from Margao: heavy rainfall continuing, local authorities have issued an advisory. #Flood #DustStorm",rainfall,moderate,0.39,0,
a7da35d4,2026-05-28 13:20:00,twitter,@user6191,Rajasthan,Jaisalmer,26.88087,70.87874,NDRF teams reportedly moving into Jaisalmer as a heatwave worsens. #DustStorm #Flood,heatwave,severe,0.55,0,
0d2e83b5,2026-09-05 08:50:00,whatsapp_forward,@user63182,Rajasthan,Jaipur,26.91315,75.78372,"IMD had warned about this — heavy rainfall now active over Jaipur, Rajasthan. #RainAlert",rainfall,moderate,0.25,0,c7ad337f
0dce4e62,2026-08-15 14:54:00,twitter,@user71092,Unverified,Sagar,23.86138,78.74995,"100% confirmed Sagar bridge collapsed due to heavy rainfall, hundreds missing (unverified forward) #WeatherAlert",rainfall,unverified,0.16,1,
d7b12974,2026-09-02 21:26:00,facebook,@user12746,Odisha,Balasore,21.48019,86.90868,"Abhi Balasore mein flooding shuru hua, log ghar ke andar hi hain. #StaySafe #Cyclone",flood,severe,0.42,0,da9df0cb
ef75bc2a,2026-09-03 05:37:00,instagram,@user17143,Madhya Pradesh,Satna,24.56699,80.87289,"Satna mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #RainAlert",rainfall,severe,0.42,0,
abe4e343,2026-05-30 17:23:00,instagram,@user57143,Uttar Pradesh,Jhansi,25.48825,78.55957,"Jhansi ka mausam kharab, a heatwave ki wajah se traffic ruk gaya hai. #RainAlert #Monsoon2026",heatwave,moderate,0.53,0,
b44922a2,2026-09-02 05:13:00,facebook,@user99599,Odisha,Balasore,21.45163,86.97426,"Balasore flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Flood",flood,severe,0.49,1,
66e033a6,2026-09-01 22:01:00,whatsapp_forward,@user78580,Uttar Pradesh,Ghaziabad,28.66776,77.44269,"Ghaziabad traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #Flood #Monsoon2026 #Cyclone",rainfall,moderate,0.26,0,1d118f0f
4cf94da7,2026-09-05 14:58:00,facebook,@user59873,Uttarakhand,Dehradun,30.32774,78.04475,NDRF teams reportedly moving into Dehradun as heavy rainfall worsens. #ColdWave,rainfall,severe,0.46,0,e0badb3c
e542c8e0,2026-09-02 20:23:00,whatsapp_forward,@user69062,Chhattisgarh,Korba,22.3463,82.78905,"Korba traffic disrupted due to flooding, several vehicles stranded on the flyover. #Flood #Monsoon2026",flood,severe,0.2,0,5cd5f071
2dd63714,2026-09-05 23:38:00,news_wire,@CitizenReporterIN,Jammu and Kashmir,Jammu,32.72014,74.88573,"Update from Jammu: heavy rainfall continuing, local authorities have issued an advisory. #WeatherAlert #Monsoon2026 #Cyclone",rainfall,moderate,0.87,0,25089815
bbad2aeb,2026-09-05 15:44:00,facebook,@user94253,Uttarakhand,Haridwar,29.93706,78.15929,Just saw heavy rainfall hit Haridwar - power supply flickering in our area. #WeatherAlert #HeatWave,rainfall,severe,0.51,0,
ced6a7c6,2026-09-01 06:48:00,whatsapp_forward,@DistrictAdmin_Official,Uttar Pradesh,Ghaziabad,28.70269,77.45083,"Citizen report: heavy rainfall in Ghaziabad. Water level rising near the river bank, please avoid the area. #WeatherAlert",rainfall,moderate,0.19,0,1d118f0f
c9ba9936,2026-05-28 11:10:00,twitter,@user87474,Rajasthan,Barmer,25.74878,71.43574,Farmers in Barmer worried as a heatwave continues for the third day. #RainAlert,heatwave,severe,0.59,0,358f7782
06b33d80,2026-09-02 08:28:00,citizen_app,@user60303,Odisha,Mayurbhanj,21.95152,86.72453,Just saw flooding hit Mayurbhanj - power supply flickering in our area. #Monsoon2026 #DustStorm #Cyclone,flood,severe,0.71,0,
5fe7e9a2,2026-01-16 11:12:00,twitter,@CitizenReporterIN,Haryana,Hisar,29.18754,75.75769,"Hisar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #ColdWave #DustStorm #StaySafe",cold_wave,moderate,0.55,0,
7c61f416,2026-09-05 15:05:00,instagram,@user20148,Delhi,New Delhi,28.56537,77.18072,"School closed today in New Delhi because of heavy rainfall, notice came in this morning. #Monsoon2026 #IMD",rainfall,severe,0.36,0,
09b79a6c,2026-09-05 18:54:00,whatsapp_forward,@user29369,Rajasthan,Kota,25.19332,75.83048,"Update from Kota: heavy rainfall continuing, local authorities have issued an advisory. #StaySafe #RainAlert #WeatherAlert",rainfall,moderate,0.27,0,
1e13bf25,2026-09-05 12:08:00,citizen_app,@user19659,Maharashtra,Ratnagiri,16.99996,73.33836,"IMD had warned about this — heavy rainfall now active over Ratnagiri, Maharashtra. #WeatherAlert",rainfall,moderate,0.79,0,
b56a25ed,2026-09-01 20:53:00,whatsapp_forward,@user38512,Uttar Pradesh,Kanpur,26.4358,80.31149,"Kanpur traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #IMD #Cyclone",rainfall,moderate,0.31,0,3962e94b
ec6b3ddb,2026-09-01 19:27:00,instagram,@user78656,Uttar Pradesh,Ghaziabad,28.70207,77.47453,Farmers in Ghaziabad worried as heavy rainfall continues for the third day. #HeatWave #StaySafe #Monsoon2026,rainfall,moderate,0.4,0,
31a23c6c,2026-09-02 09:26:00,whatsapp_forward,@user54788,Chhattisgarh,Balrampur,23.13267,83.55846,"Balrampur mein bahut zyada flooding ho raha hai, sadkon par paani bhar gaya hai. #DustStorm #ColdWave",flood,severe,0.25,0,
7f11cb55,2026-09-03 10:53:00,whatsapp_forward,@user74170,Madhya Pradesh,Rewa,24.52072,81.32504,"School closed today in Rewa because of heavy rainfall, notice came in this morning. #DustStorm #StaySafe #HeatWave",rainfall,severe,0.19,0,3a90bc55
b01f3e88,2026-09-03 22:30:00,news_wire,@IMDWeather_Alt,Madhya Pradesh,Bhopal,23.2545,77.37746,Just saw heavy rainfall hit Bhopal - power supply flickering in our area. #HeatWave #Monsoon2026 #ColdWave,rainfall,severe,0.82,0,
e9ac4cce,2026-09-05 09:07:00,citizen_app,@user61106,Rajasthan,Kota,25.19966,75.84177,NDRF teams reportedly moving into Kota as heavy rainfall worsens. #HeatWave,rainfall,moderate,0.73,0,
3842a2fa,2026-09-01 20:15:00,facebook,@user19958,Uttar Pradesh,Moradabad,28.88331,78.78807,"IMD had warned about this — heavy rainfall now active over Moradabad, Uttar Pradesh. #HeatWave #ColdWave #Monsoon2026",rainfall,moderate,0.43,0,
bc25ea44,2026-09-07 10:01:00,facebook,@user40062,Assam,Guwahati,26.11277,91.76303,"Guwahati traffic disrupted due to flooding, several vehicles stranded on the flyover. #Flood #IMD #DustStorm",flood,moderate,0.43,0,
cb658722,2026-06-04 10:32:00,facebook,@user52955,Delhi,New Delhi,28.63342,77.18768,"New Delhi ka mausam kharab, a dust storm ki wajah se traffic ruk gaya hai. #Cyclone",dust_storm,moderate,0.52,0,
29dcdb85,2026-09-05 08:19:00,facebook,@user3981,Delhi,Gurugram,28.41495,77.07149,"IMD had warned about this — heavy rainfall now active over Gurugram, Delhi. #DustStorm",rainfall,severe,0.42,0,
00cf76f8,2026-09-01 12:43:00,twitter,@user76392,Uttar Pradesh,Meerut,28.98388,77.66444,"Citizen report: heavy rainfall in Meerut. Water level rising near the river bank, please avoid the area. #HeatWave #IMD #WeatherAlert",rainfall,moderate,0.57,0,71b19b7e
fcec7c58,2026-09-05 20:47:00,whatsapp_forward,@user44452,Gujarat,Ahmedabad,22.99444,72.52177,"100% confirmed Ahmedabad bridge collapsed due to heavy rainfall, hundreds missing (unverified forward) #Monsoon2026",rainfall,moderate,0.24,1,
5ee5836a,2026-01-14 12:32:00,whatsapp_forward,@user87334,Punjab,Amritsar,31.66338,74.86869,"Amritsar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #DustStorm",cold_wave,moderate,0.2,0,
e3f0099e,2026-06-02 08:10:00,citizen_app,@user70935,Rajasthan,Jodhpur,26.23928,73.04636,Just saw a dust storm hit Jodhpur - power supply flickering in our area. #HeatWave #StaySafe,dust_storm,moderate,0.7,0,d1daed03
c4e5f781,2026-09-01 21:37:00,whatsapp_forward,@user14154,Uttar Pradesh,Moradabad,28.86307,78.79382,"My cousin's friend said Moradabad got 10 feet of water in one hour, whole city gone, unbelievable #Monsoon2026",rainfall,moderate,0.3,1,
29f52cee,2026-09-05 20:20:00,citizen_app,@user4239,Gujarat,Ahmedabad,22.97661,72.57263,"School closed today in Ahmedabad because of heavy rainfall, notice came in this morning. #ColdWave #DustStorm",rainfall,moderate,0.69,0,9d95a264
85652f9c,2026-09-03 09:10:00,whatsapp_forward,@user58261,Madhya Pradesh,Jabalpur,23.22756,79.97376,"Jabalpur experiencing heavy rainfall since morning, visibility very low on the highway. #HeatWave #DustStorm",rainfall,severe,0.31,0,
dbf81f6c,2026-09-05 06:41:00,news_wire,@DistrictAdmin_Official,Maharashtra,Margao,15.31564,74.00605,"Abhi Margao mein heavy rainfall shuru hua, log ghar ke andar hi hain. #Monsoon2026 #IMD",rainfall,moderate,0.93,0,
2c5a3344,2026-09-03 08:00:00,whatsapp_forward,@DistrictAdmin_Official,Madhya Pradesh,Bhopal,23.25034,77.40782,"Bhopal flooded because of cloud seeding conspiracy by neighbouring country, spread the word #WeatherAlert",rainfall,severe,0.02,1,
a6b90a5d,2026-09-06 21:49:00,news_wire,@DistrictAdmin_Official,Bihar,Patna,25.56217,85.10443,NDRF teams reportedly moving into Patna as heavy rainfall worsens. #Cyclone #RainAlert #IMD,rainfall,moderate,0.88,0,a6656bda
f643e625,2026-09-02 13:21:00,facebook,@user95749,Chhattisgarh,Balrampur,23.07866,83.58766,"Abhi Balrampur mein flooding shuru hua, log ghar ke andar hi hain. #Monsoon2026",flood,severe,0.46,0,
544e6949,2026-09-02 16:35:00,facebook,@user94244,Chhattisgarh,Raigarh,21.88927,83.36121,"Update from Raigarh: flooding continuing, local authorities have issued an advisory. #IMD #Monsoon2026",flood,severe,0.52,0,
d2aaaf16,2026-09-02 22:32:00,facebook,@user15969,Odisha,Keonjhar,21.60175,85.53497,"Update from Keonjhar: flooding continuing, local authorities have issued an advisory. #Cyclone #Monsoon2026",flood,severe,0.4,0,
2b0684e5,2026-09-01 08:06:00,news_wire,@CitizenReporterIN,Delhi,Rohini,28.71273,77.10005,Just saw heavy rainfall hit Rohini - power supply flickering in our area. #ColdWave #RainAlert,rainfall,moderate,0.87,0,
db0aef49,2026-09-05 16:54:00,news_wire,@CitizenReporterIN,Jammu and Kashmir,Srinagar,34.07858,74.81515,"Heavy heavy rainfall reported in Srinagar, Jammu and Kashmir right now. Roads getting waterlogged near main market. #StaySafe",rainfall,moderate,0.92,0,
11360bc7,2026-09-05 08:09:00,facebook,@user57525,Jammu and Kashmir,Udhampur,32.97246,75.11807,"BREAKING!!! Udhampur completely underwater, govt hiding the truth, share before it gets deleted!!! #RainAlert #ColdWave",rainfall,moderate,0.06,1,
1a0441f6,2026-05-28 07:21:00,facebook,@user25662,Rajasthan,Barmer,25.79872,71.3898,"Barmer experiencing a heatwave since morning, visibility very low on the highway. #WeatherAlert #Cyclone",heatwave,severe,0.5,0,358f7782
c6adcd32,2026-09-01 08:24:00,twitter,@user84320,Delhi,New Delhi,28.62164,77.22946,"IMD had warned about this — heavy rainfall now active over New Delhi, Delhi. #RainAlert",rainfall,moderate,0.62,0,c8f18eec
8852816a,2026-09-06 06:59:00,citizen_app,@user60917,Bihar,Muzaffarpur,26.09491,85.36638,"Heavy heavy rainfall reported in Muzaffarpur, Bihar right now. Roads getting waterlogged near main market. #HeatWave #Flood #WeatherAlert",rainfall,moderate,0.84,0,
07e1381f,2026-09-05 05:39:00,whatsapp_forward,@user53978,Jammu and Kashmir,Jammu,32.76845,74.90067,"Citizen report: heavy rainfall in Jammu. Water level rising near the river bank, please avoid the area. #Cyclone",rainfall,moderate,0.32,0,
023a0e2c,2026-05-28 21:34:00,facebook,@user51172,Rajasthan,Bikaner,28.07031,73.26993,"Update from Bikaner: a heatwave continuing, local authorities have issued an advisory. #HeatWave #Cyclone",heatwave,severe,0.47,0,
3b91e2f7,2026-09-03 08:24:00,news_wire,@NDRFHQ_Watch,West Bengal,Kolkata,22.60648,88.36219,"Update from Kolkata: heavy rainfall continuing, local authorities have issued an advisory. #Cyclone #Flood #StaySafe",rainfall,moderate,0.9,0,
2b65a166,2026-09-05 08:02:00,news_wire,@NDRFHQ_Watch,Rajasthan,Udaipur,24.59726,73.67858,"Update from Udaipur: heavy rainfall continuing, local authorities have issued an advisory. #Flood #Cyclone #RainAlert",rainfall,moderate,0.91,0,
0e990ad0,2026-09-01 22:13:00,instagram,@user18361,Delhi,Rohini,28.77469,77.01375,NDRF teams reportedly moving into Rohini as heavy rainfall worsens. #WeatherAlert,rainfall,moderate,0.54,0,
cb6fdee1,2026-09-03 13:59:00,facebook,@user54143,West Bengal,Kharagpur,22.29299,87.33293,"Heavy heavy rainfall reported in Kharagpur, West Bengal right now. Roads getting waterlogged near main market. #Flood #IMD #Cyclone",rainfall,moderate,0.47,0,
27a9d8cb,2026-09-01 15:51:00,whatsapp_forward,@user33591,Delhi,Rohini,28.78588,77.01192,"Rohini experiencing heavy rainfall since morning, visibility very low on the highway. #ColdWave",rainfall,moderate,0.19,0,
47a4b30c,2026-09-04 19:27:00,whatsapp_forward,@user10288,Unverified,Udhampur,32.89591,75.11235,"Udhampur flooded because of cloud seeding conspiracy by neighbouring country, spread the word #DustStorm #StaySafe",flood,unverified,0.22,1,
a36e961e,2026-09-05 18:11:00,citizen_app,@user38274,Uttarakhand,Nainital,29.4086,79.488,"Nainital experiencing heavy rainfall since morning, visibility very low on the highway. #WeatherAlert",rainfall,severe,0.77,0,
41b9cbee,2026-09-03 06:42:00,citizen_app,@user3587,Madhya Pradesh,Satna,24.55424,80.86985,NDRF teams reportedly moving into Satna as heavy rainfall worsens. #Cyclone,rainfall,severe,0.66,0,ef75bc2a
c7ad337f,2026-09-05 16:34:00,citizen_app,@user45572,Rajasthan,Jaipur,26.91593,75.83646,"Jaipur traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #WeatherAlert",rainfall,moderate,0.67,0,
78e7dc6a,2026-01-14 09:29:00,twitter,@user47939,Punjab,Amritsar,31.661,74.8376,"100% confirmed Amritsar bridge collapsed due to a cold wave, hundreds missing (unverified forward) #Cyclone",cold_wave,moderate,0.22,1,
b12ce57a,2026-09-02 19:56:00,news_wire,@NDRFHQ_Watch,Chhattisgarh,Raigarh,21.92371,83.37228,"Raigarh traffic disrupted due to flooding, several vehicles stranded on the flyover. #RainAlert",flood,severe,0.99,0,
748c9224,2026-09-06 19:20:00,news_wire,@DistrictAdmin_Official,Bihar,Gaya,24.79091,85.04492,"Citizen report: heavy rainfall in Gaya. Water level rising near the river bank, please avoid the area. #Cyclone",rainfall,moderate,0.84,0,281ca72d
97b14da3,2026-09-01 13:58:00,news_wire,@CitizenReporterIN,Uttar Pradesh,Kanpur,26.44145,80.30198,"Citizen report: heavy rainfall in Kanpur. Water level rising near the river bank, please avoid the area. #StaySafe #HeatWave #Flood",rainfall,moderate,0.99,0,
36478baa,2026-09-05 20:43:00,instagram,@user37403,Maharashtra,Margao,15.25863,73.99515,"Margao experiencing heavy rainfall since morning, visibility very low on the highway. #StaySafe #ColdWave",rainfall,moderate,0.53,0,
e3e6445e,2026-09-05 08:18:00,twitter,@user94742,Delhi,New Delhi,28.62618,77.17778,Farmers in New Delhi worried as heavy rainfall continues for the third day. #Flood,rainfall,severe,0.54,0,4419140d
